StudentID,Student Name,Student Gender,Student Age,Student Class,Mother Name,Father Name,Contact Phone Number,Assigned Mentor,Mentor Phone Number
RJ_4316,Aryan Gupta,Male,12,6,Siya Reddy,Aryan Kumar,"=""7629751973""",Mr. Amit Singh,"=""9876543212"""
RJ_4317,Tara Kumar,Female,9,4,Aisha Kumar,Aditya Jain,"=""7828029193""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4318,Kabir Kumar,Male,7,1,Priya Jain,Ishaan Kumar,"=""8268417739""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4319,Kavya Reddy,Female,14,9,Aisha Kumar,Reyansh Patel,"=""9227292932""",Ms. Pooja Verma,"=""9876543213"""
RJ_4320,Aditya Patel,Male,15,10,Kavya Patel,Ishaan Verma,"=""6454558700""",Ms. Pooja Verma,"=""9876543213"""
RJ_4321,Riya Kumar,Female,10,4,Isha Kumar,Reyansh Singh,"=""9550110746""",Mr. Amit Singh,"=""9876543212"""
RJ_4322,Diya Gupta,Female,9,4,Priya Verma,Aditya Jain,"=""9680860097""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4323,Vihaan Shah,Male,11,5,Ananya Sharma,Ishaan Patel,"=""6655212679""",Ms. Pooja Verma,"=""9876543213"""
RJ_4324,Aisha Reddy,Female,14,8,Aisha Gupta,Ishaan Jain,"=""6102917031""",Ms. Pooja Verma,"=""9876543213"""
RJ_4325,Arjun Verma,Male,10,5,Isha Jain,Sai Kumar,"=""8417361618""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4326,Rohan Patel,Male,10,5,Riya Khan,Sai Gupta,"=""6626247774""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4327,Aarav Shah,Male,18,12,Kavya Shah,Kabir Khan,"=""8345404563""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4328,Ananya Jain,Female,12,7,Siya Gupta,Arjun Reddy,"=""7439098241""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4329,Tara Patel,Female,6,1,Ananya Gupta,Sai Sharma,"=""8889430249""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4330,Kavya Gupta,Female,10,5,Siya Shah,Rohan Shah,"=""7153690475""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4331,Kavya Singh,Female,14,9,Tara Shah,Aryan Gupta,"=""8497438783""",Ms. Pooja Verma,"=""9876543213"""
RJ_4332,Diya Jain,Female,6,1,Priya Gupta,Aryan Patel,"=""6978423404""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4333,Ishaan Sharma,Male,13,8,Isha Patel,Kabir Jain,"=""7742340248""",Ms. Pooja Verma,"=""9876543213"""
RJ_4334,Riya Kumar,Female,9,3,Tara Jain,Aarav Verma,"=""7247778841""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4335,Arjun Shah,Male,10,5,Tara Singh,Vihaan Sharma,"=""9329353502""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4336,Diya Sharma,Female,11,5,Riya Singh,Aarav Kumar,"=""8572457963""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4337,Priya Sharma,Female,15,10,Ananya Sharma,Aryan Khan,"=""8221509640""",Ms. Pooja Verma,"=""9876543213"""
RJ_4338,Riya Singh,Female,9,4,Diya Verma,Vihaan Gupta,"=""7389649517""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4339,Aarav Singh,Male,14,8,Kavya Singh,Ishaan Jain,"=""8325311092""",Mr. Amit Singh,"=""9876543212"""
RJ_4340,Ishaan Jain,Male,9,4,Isha Kumar,Aditya Gupta,"=""7646683180""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4341,Reyansh Kumar,Male,9,4,Diya Jain,Aryan Singh,"=""9985973662""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4342,Kabir Kumar,Male,16,11,Sneha Patel,Rohan Patel,"=""6534458716""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4343,Aditya Sharma,Male,9,4,Aisha Gupta,Aryan Reddy,"=""9750606062""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4344,Priya Reddy,Female,10,5,Kavya Gupta,Aditya Jain,"=""6526774680""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4345,Reyansh Jain,Male,17,11,Priya Shah,Vihaan Reddy,"=""8495677005""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4346,Aryan Verma,Male,11,5,Ananya Patel,Vihaan Sharma,"=""9115411424""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4347,Aryan Patel,Male,11,6,Priya Sharma,Reyansh Reddy,"=""7327248343""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4348,Reyansh Verma,Male,12,6,Ananya Jain,Aditya Reddy,"=""6111895725""",Mr. Amit Singh,"=""9876543212"""
RJ_4349,Sai Kumar,Male,16,11,Priya Kumar,Aryan Reddy,"=""8755573616""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4350,Sneha Reddy,Female,16,10,Tara Khan,Vihaan Gupta,"=""9449315254""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4351,Ishaan Reddy,Male,12,6,Tara Reddy,Kabir Reddy,"=""8973343968""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4352,Tara Patel,Female,14,9,Diya Gupta,Kabir Shah,"=""7616091450""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4353,Sai Verma,Male,8,2,Ananya Verma,Aditya Kumar,"=""6514576783""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4354,Priya Shah,Female,17,12,Riya Patel,Aarav Khan,"=""8475358097""",Ms. Pooja Verma,"=""9876543213"""
RJ_4355,Tara Patel,Female,8,3,Aisha Verma,Aryan Khan,"=""7115659876""",Ms. Pooja Verma,"=""9876543213"""
RJ_4356,Siya Khan,Female,13,8,Diya Reddy,Reyansh Kumar,"=""6486216027""",Ms. Pooja Verma,"=""9876543213"""
RJ_4357,Ananya Khan,Female,18,12,Priya Gupta,Ishaan Sharma,"=""8279609825""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4358,Aryan Verma,Male,11,5,Sneha Kumar,Aarav Khan,"=""7396690417""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4359,Siya Jain,Female,14,8,Sneha Jain,Reyansh Patel,"=""8587380271""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4360,Riya Shah,Female,13,8,Priya Jain,Vihaan Singh,"=""9659950458""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4361,Ananya Shah,Female,13,7,Siya Khan,Aarav Khan,"=""8163854794""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4362,Priya Singh,Female,10,5,Priya Sharma,Rohan Singh,"=""9430637020""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4363,Reyansh Verma,Male,15,10,Riya Khan,Aryan Patel,"=""9425615451""",Mr. Amit Singh,"=""9876543212"""
RJ_4364,Aditya Kumar,Male,18,12,Kavya Sharma,Reyansh Reddy,"=""7705925233""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4365,Aisha Jain,Female,9,4,Isha Reddy,Vihaan Reddy,"=""7734979376""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4366,Kabir Verma,Male,13,8,Isha Reddy,Rohan Sharma,"=""6367522245""",Ms. Pooja Verma,"=""9876543213"""
RJ_4367,Ishaan Khan,Male,16,10,Aisha Verma,Rohan Khan,"=""9768170939""",Mr. Amit Singh,"=""9876543212"""
RJ_4368,Aarav Reddy,Male,14,9,Riya Sharma,Aryan Shah,"=""9623680258""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4369,Rohan Singh,Male,16,10,Kavya Shah,Arjun Sharma,"=""7120878799""",Ms. Pooja Verma,"=""9876543213"""
RJ_4370,Isha Reddy,Female,10,5,Kavya Singh,Kabir Verma,"=""8186850215""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4371,Arjun Shah,Male,6,1,Siya Patel,Ishaan Jain,"=""6539328524""",Mr. Amit Singh,"=""9876543212"""
RJ_4372,Kavya Singh,Female,8,2,Kavya Khan,Kabir Reddy,"=""7958049130""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4373,Priya Jain,Female,7,2,Isha Khan,Aditya Sharma,"=""6840493978""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4374,Reyansh Kumar,Male,15,9,Siya Jain,Aditya Patel,"=""9603670699""",Ms. Pooja Verma,"=""9876543213"""
RJ_4375,Priya Kumar,Female,16,10,Isha Patel,Kabir Verma,"=""8812627936""",Ms. Pooja Verma,"=""9876543213"""
RJ_4376,Arjun Shah,Male,17,11,Sneha Sharma,Aditya Kumar,"=""7809380884""",Mr. Amit Singh,"=""9876543212"""
RJ_4377,Kavya Singh,Female,12,7,Diya Singh,Aarav Jain,"=""8126455595""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4378,Aditya Sharma,Male,7,1,Aisha Singh,Reyansh Verma,"=""6579525268""",Ms. Pooja Verma,"=""9876543213"""
RJ_4379,Kavya Verma,Female,17,12,Siya Jain,Vihaan Khan,"=""8555002404""",Mr. Amit Singh,"=""9876543212"""
RJ_4380,Kabir Khan,Male,14,8,Aisha Reddy,Sai Singh,"=""9195183830""",Ms. Pooja Verma,"=""9876543213"""
RJ_4381,Reyansh Patel,Male,11,6,Kavya Sharma,Kabir Sharma,"=""7194813330""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4382,Sneha Reddy,Female,7,1,Siya Kumar,Reyansh Jain,"=""7205123558""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4383,Kavya Gupta,Female,12,6,Aisha Reddy,Aditya Shah,"=""9525016458""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4384,Rohan Khan,Male,12,6,Riya Sharma,Rohan Reddy,"=""7330591527""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4385,Siya Patel,Female,14,9,Sneha Sharma,Aarav Singh,"=""7689187776""",Mr. Amit Singh,"=""9876543212"""
RJ_4386,Isha Kumar,Female,17,11,Isha Jain,Reyansh Khan,"=""7213146114""",Mr. Amit Singh,"=""9876543212"""
RJ_4387,Kavya Verma,Female,17,12,Riya Shah,Kabir Shah,"=""9303528861""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4388,Sai Gupta,Male,16,11,Kavya Kumar,Kabir Shah,"=""6541279169""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4389,Sneha Sharma,Female,14,8,Sneha Sharma,Sai Gupta,"=""8401086444""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4390,Siya Reddy,Female,6,1,Isha Gupta,Aarav Shah,"=""9616255801""",Ms. Pooja Verma,"=""9876543213"""
RJ_4391,Priya Singh,Female,13,7,Priya Khan,Kabir Sharma,"=""6154642724""",Ms. Pooja Verma,"=""9876543213"""
RJ_4392,Diya Sharma,Female,8,2,Priya Singh,Rohan Singh,"=""8560778174""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4393,Kavya Shah,Female,15,9,Kavya Khan,Kabir Gupta,"=""7209987982""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4394,Rohan Singh,Male,17,11,Sneha Khan,Ishaan Verma,"=""8523634039""",Ms. Pooja Verma,"=""9876543213"""
RJ_4395,Tara Reddy,Female,11,6,Ananya Sharma,Aryan Kumar,"=""7456849977""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4396,Aditya Patel,Male,8,3,Aisha Sharma,Sai Reddy,"=""8301494136""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4397,Rohan Khan,Male,13,8,Kavya Patel,Aditya Kumar,"=""8643773560""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4398,Rohan Reddy,Male,17,11,Siya Verma,Aarav Singh,"=""9287773522""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4399,Riya Jain,Female,14,9,Ananya Verma,Aarav Sharma,"=""8893395242""",Ms. Pooja Verma,"=""9876543213"""
RJ_4400,Aryan Reddy,Male,16,10,Sneha Sharma,Reyansh Gupta,"=""6390743454""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4401,Siya Sharma,Female,16,11,Kavya Sharma,Rohan Jain,"=""7783260846""",Mr. Amit Singh,"=""9876543212"""
RJ_4402,Priya Singh,Female,7,1,Sneha Jain,Ishaan Singh,"=""6826474725""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4403,Aisha Kumar,Female,7,1,Tara Sharma,Aryan Sharma,"=""7180363282""",Mr. Amit Singh,"=""9876543212"""
RJ_4404,Siya Verma,Female,8,2,Priya Kumar,Reyansh Verma,"=""6883208034""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4405,Kabir Singh,Male,18,12,Isha Patel,Rohan Verma,"=""8846368998""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4406,Aryan Reddy,Male,18,12,Aisha Gupta,Ishaan Reddy,"=""8486526812""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4407,Arjun Kumar,Male,10,4,Ananya Shah,Sai Shah,"=""8449036455""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4408,Arjun Sharma,Male,15,9,Kavya Verma,Ishaan Gupta,"=""6356230702""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4409,Diya Reddy,Female,7,2,Kavya Shah,Sai Singh,"=""8285855896""",Ms. Pooja Verma,"=""9876543213"""
RJ_4410,Sai Verma,Male,13,7,Isha Sharma,Vihaan Jain,"=""7124131639""",Mr. Amit Singh,"=""9876543212"""
RJ_4411,Sneha Reddy,Female,13,7,Diya Gupta,Reyansh Patel,"=""9582280255""",Mr. Amit Singh,"=""9876543212"""
RJ_4412,Kabir Singh,Male,17,11,Riya Shah,Aryan Verma,"=""9844802319""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4413,Aarav Reddy,Male,16,11,Ananya Patel,Sai Sharma,"=""8641628551""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4414,Sneha Khan,Female,13,7,Tara Shah,Aryan Gupta,"=""9848077523""",Mr. Amit Singh,"=""9876543212"""
RJ_4415,Arjun Khan,Male,10,4,Kavya Khan,Aryan Verma,"=""6607922350""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4416,Vihaan Khan,Male,16,11,Ananya Khan,Aarav Gupta,"=""8747628683""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4417,Diya Verma,Female,11,6,Tara Gupta,Reyansh Shah,"=""8475276454""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4418,Sai Khan,Male,14,8,Kavya Gupta,Arjun Verma,"=""7869504687""",Mr. Amit Singh,"=""9876543212"""
RJ_4419,Sai Reddy,Male,13,7,Ananya Reddy,Reyansh Kumar,"=""9589561454""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4420,Arjun Jain,Male,14,8,Sneha Sharma,Aditya Verma,"=""7691789547""",Ms. Pooja Verma,"=""9876543213"""
RJ_4421,Aditya Singh,Male,13,8,Ananya Reddy,Sai Patel,"=""7515485888""",Mr. Amit Singh,"=""9876543212"""
RJ_4422,Tara Shah,Female,13,8,Sneha Khan,Ishaan Kumar,"=""7115983164""",Ms. Pooja Verma,"=""9876543213"""
RJ_4423,Aisha Singh,Female,15,10,Sneha Reddy,Aditya Reddy,"=""9204414748""",Ms. Pooja Verma,"=""9876543213"""
RJ_4424,Sai Sharma,Male,12,7,Sneha Patel,Ishaan Khan,"=""8275407112""",Ms. Pooja Verma,"=""9876543213"""
RJ_4425,Diya Khan,Female,12,6,Kavya Patel,Arjun Reddy,"=""6183121716""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4426,Aryan Sharma,Male,8,2,Isha Singh,Aditya Reddy,"=""7605733860""",Mr. Amit Singh,"=""9876543212"""
RJ_4427,Aisha Verma,Female,15,10,Sneha Singh,Aryan Reddy,"=""9926960799""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4428,Reyansh Jain,Male,18,12,Sneha Gupta,Rohan Sharma,"=""8853002063""",Mr. Amit Singh,"=""9876543212"""
RJ_4429,Aarav Sharma,Male,17,11,Diya Reddy,Ishaan Singh,"=""7848360897""",Ms. Pooja Verma,"=""9876543213"""
RJ_4430,Reyansh Sharma,Male,11,5,Ananya Sharma,Aarav Shah,"=""6374982174""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4431,Aditya Verma,Male,14,8,Diya Gupta,Sai Shah,"=""9944161352""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4432,Tara Reddy,Female,15,10,Riya Gupta,Sai Sharma,"=""8577456055""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4433,Ishaan Shah,Male,18,12,Siya Reddy,Aditya Shah,"=""6316782705""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4434,Priya Gupta,Female,11,6,Ananya Jain,Rohan Kumar,"=""6221902174""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4435,Aryan Sharma,Male,16,11,Riya Khan,Rohan Gupta,"=""9317882343""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4436,Riya Khan,Female,10,5,Tara Kumar,Vihaan Singh,"=""9183781834""",Mr. Amit Singh,"=""9876543212"""
RJ_4437,Ishaan Reddy,Male,10,4,Ananya Reddy,Ishaan Patel,"=""9350859767""",Ms. Pooja Verma,"=""9876543213"""
RJ_4438,Rohan Khan,Male,7,1,Sneha Verma,Reyansh Shah,"=""9321306175""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4439,Ishaan Khan,Male,15,9,Siya Khan,Kabir Patel,"=""8286401585""",Ms. Pooja Verma,"=""9876543213"""
RJ_4440,Sneha Khan,Female,9,4,Riya Patel,Arjun Reddy,"=""7477232911""",Ms. Pooja Verma,"=""9876543213"""
RJ_4441,Priya Verma,Female,14,9,Ananya Khan,Kabir Khan,"=""8729074160""",Ms. Pooja Verma,"=""9876543213"""
RJ_4442,Ananya Gupta,Female,11,5,Priya Singh,Arjun Reddy,"=""9789745010""",Mr. Amit Singh,"=""9876543212"""
RJ_4443,Aarav Kumar,Male,14,8,Kavya Jain,Kabir Verma,"=""7912950536""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4444,Kabir Kumar,Male,10,5,Siya Shah,Kabir Singh,"=""9508306807""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4445,Aditya Patel,Male,16,10,Tara Reddy,Aryan Shah,"=""9246419151""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4446,Ananya Khan,Female,15,10,Ananya Jain,Sai Singh,"=""6678158023""",Mr. Amit Singh,"=""9876543212"""
RJ_4447,Isha Khan,Female,10,4,Ananya Patel,Arjun Patel,"=""6223483456""",Ms. Pooja Verma,"=""9876543213"""
RJ_4448,Aisha Singh,Female,6,1,Ananya Sharma,Sai Patel,"=""7784712747""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4449,Riya Gupta,Female,12,7,Diya Jain,Arjun Gupta,"=""7719590782""",Mr. Amit Singh,"=""9876543212"""
RJ_4450,Isha Sharma,Female,10,5,Siya Verma,Aarav Kumar,"=""7339431888""",Mr. Amit Singh,"=""9876543212"""
RJ_4451,Kabir Singh,Male,11,6,Riya Patel,Sai Shah,"=""6487195452""",Ms. Pooja Verma,"=""9876543213"""
RJ_4452,Isha Patel,Female,8,2,Kavya Shah,Reyansh Khan,"=""9845852125""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4453,Kabir Singh,Male,16,10,Kavya Reddy,Rohan Verma,"=""7931363596""",Ms. Pooja Verma,"=""9876543213"""
RJ_4454,Diya Gupta,Female,7,2,Ananya Reddy,Reyansh Khan,"=""9377598155""",Mr. Amit Singh,"=""9876543212"""
RJ_4455,Arjun Gupta,Male,14,8,Siya Khan,Aditya Reddy,"=""9885809362""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4456,Priya Reddy,Female,7,1,Aisha Verma,Ishaan Sharma,"=""7999964123""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4457,Diya Gupta,Female,8,3,Ananya Singh,Ishaan Jain,"=""7115115603""",Ms. Pooja Verma,"=""9876543213"""
RJ_4458,Rohan Reddy,Male,15,10,Priya Reddy,Kabir Sharma,"=""6211288873""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4459,Kavya Singh,Female,12,7,Siya Khan,Aditya Gupta,"=""9596455659""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4460,Aisha Khan,Female,8,2,Siya Khan,Ishaan Shah,"=""6765911920""",Ms. Pooja Verma,"=""9876543213"""
RJ_4461,Aarav Singh,Male,12,6,Ananya Verma,Rohan Gupta,"=""9498513860""",Mr. Amit Singh,"=""9876543212"""
RJ_4462,Aditya Shah,Male,9,3,Aisha Jain,Rohan Verma,"=""6636443264""",Mr. Amit Singh,"=""9876543212"""
RJ_4463,Riya Reddy,Female,14,9,Diya Singh,Ishaan Khan,"=""7846229119""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4464,Tara Sharma,Female,15,9,Kavya Verma,Aditya Kumar,"=""9341770928""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4465,Kavya Singh,Female,7,2,Kavya Reddy,Arjun Kumar,"=""7345244856""",Ms. Pooja Verma,"=""9876543213"""
RJ_4466,Kavya Singh,Female,14,9,Priya Khan,Vihaan Patel,"=""8727266438""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4467,Aditya Reddy,Male,7,2,Siya Verma,Arjun Shah,"=""8332173267""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4468,Priya Sharma,Female,17,11,Sneha Shah,Aryan Sharma,"=""7611279592""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4469,Sneha Patel,Female,15,9,Diya Patel,Reyansh Verma,"=""7826613500""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4470,Aisha Khan,Female,7,2,Isha Singh,Aditya Verma,"=""7413844621""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4471,Aryan Singh,Male,15,10,Riya Kumar,Ishaan Sharma,"=""9310182765""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4472,Sneha Reddy,Female,8,3,Diya Gupta,Arjun Jain,"=""8334251430""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4473,Aditya Verma,Male,17,11,Aisha Patel,Kabir Gupta,"=""6799690622""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4474,Tara Reddy,Female,11,5,Kavya Gupta,Reyansh Reddy,"=""6815986766""",Mr. Amit Singh,"=""9876543212"""
RJ_4475,Aditya Reddy,Male,17,11,Ananya Shah,Reyansh Gupta,"=""9515579678""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4476,Arjun Gupta,Male,12,7,Aisha Singh,Aarav Singh,"=""6887632755""",Ms. Pooja Verma,"=""9876543213"""
RJ_4477,Diya Kumar,Female,16,10,Riya Verma,Aditya Sharma,"=""9130885812""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4478,Rohan Singh,Male,12,7,Siya Reddy,Ishaan Jain,"=""7164972218""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4479,Aryan Jain,Male,16,11,Aisha Singh,Sai Verma,"=""9897325763""",Ms. Pooja Verma,"=""9876543213"""
RJ_4480,Ananya Verma,Female,15,10,Riya Patel,Aryan Patel,"=""6339722935""",Ms. Pooja Verma,"=""9876543213"""
RJ_4481,Ananya Sharma,Female,17,12,Riya Kumar,Vihaan Gupta,"=""7749280567""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4482,Kavya Gupta,Female,7,1,Aisha Sharma,Arjun Shah,"=""9926262161""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4483,Aryan Khan,Male,15,10,Aisha Khan,Aryan Shah,"=""7554152046""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4484,Aditya Jain,Male,14,8,Sneha Patel,Reyansh Reddy,"=""7359155813""",Ms. Pooja Verma,"=""9876543213"""
RJ_4485,Kabir Kumar,Male,9,4,Riya Singh,Arjun Patel,"=""9513584902""",Mr. Amit Singh,"=""9876543212"""
RJ_4486,Kavya Shah,Female,10,5,Kavya Verma,Aryan Gupta,"=""6455651956""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4487,Ishaan Verma,Male,10,4,Priya Verma,Kabir Gupta,"=""8198046090""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4488,Sneha Sharma,Female,8,3,Isha Reddy,Sai Khan,"=""9665344891""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4489,Arjun Jain,Male,13,8,Riya Khan,Rohan Singh,"=""9829174950""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4490,Vihaan Jain,Male,9,4,Siya Khan,Rohan Jain,"=""9910722339""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4491,Sai Gupta,Male,17,12,Priya Singh,Aditya Shah,"=""7505751075""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4492,Sneha Sharma,Female,15,9,Siya Kumar,Aditya Gupta,"=""6307187375""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4493,Riya Verma,Female,10,5,Sneha Verma,Arjun Reddy,"=""6891441967""",Ms. Pooja Verma,"=""9876543213"""
RJ_4494,Sneha Kumar,Female,9,4,Priya Singh,Reyansh Jain,"=""9237966588""",Mr. Amit Singh,"=""9876543212"""
RJ_4495,Ananya Gupta,Female,10,5,Aisha Gupta,Aditya Patel,"=""7601997682""",Ms. Sunita Sharma,"=""9876543211"""
RJ_4496,Tara Jain,Female,18,12,Sneha Jain,Vihaan Reddy,"=""9611795518""",Ms. Pooja Verma,"=""9876543213"""
RJ_4497,Tara Gupta,Female,14,8,Sneha Khan,Aarav Kumar,"=""9869371304""",Mr. Amit Singh,"=""9876543212"""
RJ_4498,Sneha Shah,Female,7,1,Riya Singh,Kabir Singh,"=""6961619753""",Mr. Amit Singh,"=""9876543212"""
RJ_4499,Diya Patel,Female,13,7,Tara Reddy,Kabir Sharma,"=""7462661173""",Mr. Amit Singh,"=""9876543212"""
RJ_4500,Aisha Shah,Female,15,10,Ananya Sharma,Aditya Jain,"=""8908250982""",Ms. Pooja Verma,"=""9876543213"""
RJ_4501,Aditya Gupta,Male,17,11,Tara Singh,Reyansh Verma,"=""8594574219""",Ms. Pooja Verma,"=""9876543213"""
RJ_4502,Siya Patel,Female,13,8,Diya Reddy,Kabir Verma,"=""7167622456""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4503,Aisha Shah,Female,8,2,Tara Shah,Aryan Jain,"=""6526730999""",Mr. Amit Singh,"=""9876543212"""
RJ_4504,Reyansh Singh,Male,14,8,Sneha Verma,Vihaan Singh,"=""6300743367""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4505,Arjun Reddy,Male,10,4,Riya Verma,Vihaan Kumar,"=""8909616028""",Mr. Vijay Gupta,"=""9876543214"""
RJ_4506,Riya Reddy,Female,11,5,Diya Singh,Aditya Shah,"=""7663937703""",Ms. Pooja Verma,"=""9876543213"""
RJ_4507,Aarav Kumar,Male,13,8,Priya Singh,Aarav Reddy,"=""8490897474""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4508,Riya Verma,Female,10,5,Tara Singh,Vihaan Verma,"=""6588377565""",Mr. Amit Singh,"=""9876543212"""
RJ_4509,Tara Reddy,Female,18,12,Ananya Sharma,Aarav Jain,"=""7693076541""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4510,Aryan Kumar,Male,16,11,Diya Reddy,Vihaan Gupta,"=""9474566697""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4511,Kavya Patel,Female,13,7,Tara Patel,Rohan Singh,"=""7938487557""",Mr. Amit Singh,"=""9876543212"""
RJ_4512,Ananya Reddy,Female,10,5,Kavya Sharma,Arjun Gupta,"=""6854229159""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_4513,Reyansh Verma,Male,17,11,Ananya Khan,Aryan Khan,"=""8114923986""",Mr. Vijay Gupta,"=""9876543214"""
